Country,Lat,Long,Country Code,Series Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bangladesh,23.684994,90.356331,BGD,CO2 emissions from liquid fuel consumption (% of total),46.3786371527778,48.6563157894737,45.5117512690355,43.6130867143994,43.5490103397341,40.6582779456193,42.6217895362663,44.3635477069056,42.8991376623377,44.0550571854799,35.5351778290993,38.305783553142,36.0550455705432,34.4925986727209,34.8202849656076,32.4323784775298,30.4493788300836,26.7954514345881,23.8469648869649,22.3461653631285,21.4524574930803,24.6420782800441,25.6797499568891,23.0625123803235,24.7608714733542,20.5063509555029,20.9507336588012,N/A,N/A,N/A
Bulgaria,42.733883,25.48583,BGR,CO2 emissions from liquid fuel consumption (% of total),34.0927311038608,29.0744736393107,26.306883729367,48.0721501706485,29.9348337070254,32.4256939111355,26.8331692698874,21.9731422147274,24.122901759241,25.7269435665914,24.3394691899377,22.853239497618,27.3743272977309,25.14601795782,24.1331814328105,27.0046825396825,27.1524239330202,24.2306328392246,24.2316650009994,26.9670002327205,24.8718260869565,20.8340527481377,24.210977393617,25.1311978905073,26.0849348804168,26.4706690534795,29.2727455678007,N/A,N/A,N/A
Bahrain,25.930414,50.637772,BHR,CO2 emissions from liquid fuel consumption (% of total),17.6179888268156,17.9629855072464,6.87375713121434,15.3750267788829,18.0470157068063,12.2955539143279,14.569661256175,18.9198890429958,19.3634622823985,13.5999417475728,16.487644836272,12.7975838926174,18.9525551684088,20.8667817371938,23.7035861684328,25.970154589372,16.6074355555556,25.0522555410691,26.4847113443682,14.8578002426203,15.8508121632025,14.9610218978102,9.27445991719985,15.8486821974965,7.75384844473858,13.0142549019608,12.5916523178808,N/A,N/A,N/A
Bahamas,25.03428,-77.39628,BHS,CO2 emissions from liquid fuel consumption (% of total),103.417640449438,97.9167021276596,73.0501185770751,83.6425238095238,85.5633333333333,83.5652884615385,87.6729441624365,85.9776836158192,84.1633039647577,87.4817937219731,90.9895794392523,87.4570892018779,84.4375,87.0301333333333,90.9959259259259,90.2227227722772,87.6812376237624,86.626231884058,111.747914691943,26.6192524916944,114.59375,74.249173553719,52.1842307692308,92.2055948553055,89.575572519084,84.7897046413502,81.3772602739726,N/A,N/A,N/A
Bosnia and Herzegovina,43.915886,17.679076,BIH,CO2 emissions from liquid fuel consumption (% of total),N/A,N/A,9.98838447088291,10.0432014925373,51.0594936708861,49.1835014836795,40.7833412887828,20.775347467609,20.0389962825279,20.2870152091255,23.6843512544803,23.6116424418605,21.3068818681319,19.1986944818304,21.8795311496468,19.3404313000616,18.529508654383,18.7717787188989,19.7657658959538,21.3715395823215,21.4142946257198,18.6284835720303,18.7190664845173,18.3433913043478,21.0161056952283,21.7102855685875,21.6671441360788,N/A,N/A,N/A
Belarus,53.709807,27.953389,BLR,CO2 emissions from liquid fuel consumption (% of total),N/A,N/A,50.6395238095238,48.1365897166842,47.1771145817226,49.5966052494351,45.5490560875513,38.762767146486,38.560206185567,36.0430483812295,31.5144706548405,30.5323463471202,28.9421711415878,27.8217488106565,29.4964353595123,29.2684773371105,31.4884373405883,29.0610549258936,30.597881201261,40.7793479020979,27.560663738409,34.4327215081405,31.579499916374,30.5573135324545,30.2757188498403,30.5572198943341,30.4930211918131,N/A,N/A,N/A
Belize,17.189877,-88.49765,BLZ,CO2 emissions from liquid fuel consumption (% of total),94.4530303030303,94.6597674418605,71.1398,82.1089130434783,83.1186666666667,82.1089130434783,85.5633333333333,84.5004347826087,82.3037777777778,84.9670731707317,88.008,84.4101886792453,83.2126923076923,84.8443137254902,89.1747727272727,89.7244680851064,87.0013725490196,89.9452830188679,87.2746,40.186301369863,93.6394642857143,92.24796875,68.0255072463768,101.2092,100.281224489796,87.2301515151515,86.8796923076923,N/A,N/A,N/A
Bermuda,32.321384,-64.75737,BMU,CO2 emissions from liquid fuel consumption (% of total),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bolivia,-16.290154,-63.588653,BOL,CO2 emissions from liquid fuel consumption (% of total),57.5228345070423,56.9433622183709,50.0045454545455,47.3146163682865,46.2025774336283,60.4261658653846,67.4691871921182,69.974154589372,76.6620209059233,75.8737311557789,58.3053,64.4165019011407,59.9284933171324,66.4970801317234,64.698025477707,66.6032075471698,59.3094534050179,59.6039784053156,56.1315745007681,53.5641095890411,52.3717819148936,50.7361215805471,59.4372869565217,54.3727586206897,52.6688101140307,49.6060117589417,49.8549097639982,N/A,N/A,N/A
Brazil,-14.235004,-51.92528,BRA,CO2 emissions from liquid fuel consumption (% of total),75.9571718954908,75.6294175845599,76.4752094316112,77.690706850079,79.1520105962644,77.8649109730849,78.630578546976,77.67641540265,78.7819813591966,77.5190772403699,74.8540873764672,74.7342311303042,72.9690005673222,70.9858180054954,69.3123151548537,70.2245311790869,69.1194035570992,68.3368900773782,67.9817814918315,71.5860946897358,68.861932215322,69.3180099252014,68.5159826013813,67.5121082715487,67.6337838904456,66.0720101256329,67.2060668461904,N/A,N/A,N/A
Barbados,13.193887,-59.543198,BRB,CO2 emissions from liquid fuel consumption (% of total),93.9201020408163,108.139081632653,72.0969491525424,104.083535353535,64.4395145631068,68.8847663551402,69.227476635514,65.5045299145299,73.9174803149606,76.4428461538461,79.2545161290323,78.0626515151515,74.6783211678832,77.0601449275362,79.8111764705882,79.795985915493,78.3291156462585,79.5342567567567,80.550393258427,31.4314285714286,83.7183018867925,83.0015568862275,60.8954298642534,89.1972972972973,88.6902325581395,88.405968992248,88.4558778625954,N/A,N/A,N/A
Brunei,4.535277,114.727669,BRN,CO2 emissions from liquid fuel consumption (% of total),39.2892857142857,48.4955325443787,35.1378272980501,41.502480620155,32.6841304347826,24.2022,25.3809341825902,25.1430844793713,33.0115081206497,36.932553699284,18.9558239277652,20.9299767981439,16.4846788990826,15.9951047619048,20.4964430894309,21.9867842323651,13.4592105263158,27.02,28.4928947368421,23.6405518169583,23.199387755102,27.9340656205421,29.0068443197756,23.6108831908832,24.2537589670014,27.5331605351171,28.1460842433697,N/A,N/A,N/A
Bhutan,27.514162,90.433601,BTN,CO2 emissions from liquid fuel consumption (% of total),62.0569230769231,47.4552941176471,38.5035,49.6123529411765,46.32,44.6417391304348,44.5278571428571,32.7056756756757,35.6513888888889,37.6886111111111,39.6432432432432,44.8188888888889,42.1705,51.9491666666667,63.8767741935484,51.8746341463415,55.005,57.355641025641,54.08825,65.4113513513514,66.318085106383,54.7313432835821,57.9,52.2008235294118,47.2028723404255,47.7473958333333,39.0550406504065,N/A,N/A,N/A
Botswana,-22.328474,24.684866,BWA,CO2 emissions from liquid fuel consumption (% of total),33.929537366548,33.4580291970803,25.3356363636364,39.1522769230769,35.0031818181818,33.5662695924765,40.0607191780822,35.8338762214984,35.8728260869565,40.565,42.8574937965261,47.6615245478036,46.8611662531017,51.6373469387755,48.2159697732997,45.6661448598131,50.0289975550122,53.1375462962963,58.1374031890661,53.3463325183374,72.5783086053412,64.814225,53.5396296296296,51.9051978417266,42.1216409537167,34.9407628294036,38.7301123595506,N/A,N/A,N/A
Central African Republic,6.611111,20.939444,CAF,CO2 emissions from liquid fuel consumption (% of total),123.76125,136.901333333333,144.235333333333,139.804375,146.68,146.68,138.051764705882,144.522941176471,108.415652173913,110.01,111.537916666667,98.2756,98.2756,97.7866666666667,97.7866666666667,97.7866666666667,95.9061538461538,97.3165384615385,97.3165384615385,97.3165384615385,97.7866666666667,96.1006896551724,97.7866666666667,95.342,96.5643333333333,94.6322580645161,95.8151612903226,N/A,N/A,N/A
Canada,56.130366,-106.346771,CAN,CO2 emissions from liquid fuel consumption (% of total),49.0861092288605,46.5983316784927,46.4228427230047,47.8814699063121,46.0000339546967,45.7432756395996,44.7607403489075,44.9667857814557,46.08535171337,45.9933960092095,44.8926244660194,45.7025934035586,42.6408169828915,44.8995021637084,47.1614764076315,45.915344655163,48.6929508196721,46.3947933696242,46.9025428934933,49.1123112519201,46.8931598228137,44.7000149711531,44.2246339145374,43.5129574907882,45.0896821102469,48.1972945597709,45.8761364627234,N/A,N/A,N/A
Switzerland,46.818188,8.227512,CHE,CO2 emissions from liquid fuel consumption (% of total),80.5842926378952,76.6802058243924,77.5767089715536,77.0027802071346,79.5994717069735,72.4451979742173,72.8983935469211,79.5588888888889,77.1768836158192,74.0152616213788,71.2258750857927,76.7585274579274,75.0148519623594,71.0583474576271,70.2868661660777,70.9086630316249,73.0658619173263,67.5961001378043,69.9307339857651,75.5064437829173,65.1154080955541,68.4257392571012,67.0542076760066,70.2195078196872,67.0268160080544,67.7685652062516,62.8231810148952,N/A,N/A,N/A
Chile,-35.675147,-71.542969,CHL,CO2 emissions from liquid fuel consumption (% of total),60.9679447550148,64.7183322056834,66.1667005398539,70.7061176470588,68.5515488976823,70.2146614379085,66.4570926009986,61.4672171677215,60.7576463723011,59.8504593639576,61.5264010437575,59.5131042406518,62.3292092832204,59.3288419154478,57.2797058286132,60.7568987796123,62.6893093777388,73.005812480692,69.7294153846154,68.7906088419764,62.3842326448652,59.7164260494311,57.586242833482,55.4029141548107,57.4075834533316,54.1527815054288,53.5068755803157,N/A,N/A,N/A
China,35.86166,104.195397,CHN,CO2 emissions from liquid fuel consumption (% of total),15.2097082397762,15.4773812326524,15.9669433623634,16.2245048855129,15.3427842541337,15.1906973065316,16.674077092741,17.8485319227143,17.3174225895078,18.9648362441255,19.4138519298225,18.7095762387467,17.1629230660158,16.4886626334036,16.3960863597581,14.6219476140722,13.9813742885084,12.942525797021,13.4942354492906,12.3432359486773,12.9090060881381,12.1227484708862,12.3533981208848,12.4350620126642,12.7752828718517,13.5158290125661,13.6168290282251,N/A,N/A,N/A
Côte d'Ivoire,7.539989,-5.54708,CIV,CO2 emissions from liquid fuel consumption (% of total),176.584317343173,154.566021505376,138.869422382671,172.200337837838,133.863300970874,184.924785276074,167.094226804124,117.129645093946,102.493788819876,53.1139461883408,63.9552606635071,76.3274920127796,67.1900156739812,54.0437475728155,80.3086531365314,71.6990017211704,65.3937477797513,65.8077837837838,55.9275157232704,46.0693929173693,48.6968167202572,55.9538898163606,64.3700253485425,68.3553073286052,66.5462276785714,58.0736192468619,38.204474248927,N/A,N/A,N/A
Cameroon,7.369722,12.354722,CMR,CO2 emissions from liquid fuel consumption (% of total),12.6448275862069,-6.08860377358491,97.6900395256917,39.4780630630631,36.3178875171468,41.879099859353,54.7158044164038,44.0707738998483,41.9860650887574,40.7194478527607,44.6060447761194,46.3443917851501,47.4587620578778,54.4639672131148,52.6500458715596,48.375552193646,48.3832949640288,56.359802955665,52.7494153471376,63.5780204778157,63.2649276974416,66.5305144291092,69.1328186968839,50.7011261872456,68.3718064516129,77.185543071161,69.8231111111111,N/A,N/A,N/A
Congo [DRC],-4.038333,21.758664,COD,CO2 emissions from liquid fuel consumption (% of total),99.7470125786163,174.287873563218,185.084391891892,182.067832167832,127.485546875,162.057741935484,177.18944,152.1805,120.487142857143,95.0086363636364,89.6820652173913,87.2653164556962,84.5910227272727,84.6494392523364,84.6230769230769,83.1842953020134,82.965875,82.7694285714286,86.086256684492,76.7778125,83.842572815534,88.1826190476191,90.5432098765432,92.2275616438356,94.0099373695198,91.2308996539792,92.9210679611651,N/A,N/A,N/A
Congo [Republic],-0.228021,15.827659,COG,CO2 emissions from liquid fuel consumption (% of total),115.685119047619,33.8125974025974,41.2994352159468,37.2832107023411,62.3917625899281,39.173071672355,47.1471428571429,57.3105988023952,11.0123529411765,12.3062033898305,19.4889510489511,25.6322073578595,20.5613928571429,30.0594217687075,31.925979020979,18.4110788381743,20.6685454545455,21.8733333333333,22.368022181146,28.9854779411765,34.9027710843373,39.7635596707819,52.1872,63.347425,58.9596078431373,68.5430523255814,69.2898805970149,N/A,N/A,N/A
Colombia,4.570868,-74.297333,COL,CO2 emissions from liquid fuel consumption (% of total),63.7259455587392,63.3133867141162,67.0548956962977,64.6556920043026,70.1623232323232,53.8749729089062,55.4006745964316,54.7656848561095,55.2138399126229,54.4438249507786,50.4133768464445,48.7806181693989,50.940303030303,52.9626865405212,52.5590288153682,53.4694318770506,58.9057934857935,57.9074995776314,56.80183,56.8047188691232,55.2374474335189,50.5910670862538,55.4093142694551,58.5098393109654,53.1168303683287,54.2515068493151,58.7350429799427,N/A,N/A,N/A
Comoros,-11.875001,43.872219,COM,CO2 emissions from liquid fuel consumption (% of total),89.0557142857143,94.2942857142857,94.2942857142857,99.5328571428571,99.5328571428571,91.675,96.25875,100.8425,97.7866666666667,101.861111111111,102.676,93.3418181818182,93.3418181818182,94.2942857142857,95.342,99.5328571428571,107.565333333333,85.5633333333333,88.6191666666667,101.547692307692,100.8425,90.4526666666667,95.342,97.7866666666667,96.25875,93.7122222222222,100.8425,N/A,N/A,N/A
Cape Verde,16.002082,-24.013197,CPV,CO2 emissions from liquid fuel consumption (% of total),95.342,99.009,96.6754545454546,100.009090909091,103.342727272727,100.8425,102.152142857143,97.7866666666667,98.550625,96.5,98.3422727272727,93.8752,98.2232142857143,99.3638709677419,97.0676470588235,100.009090909091,94.6086,110.01,97.7866666666667,102.819803921569,103.219259259259,108.08,95.4803773584906,97.7866666666667,98.2756,99.009,98.6756363636364,N/A,N/A,N/A
Costa Rica,9.748917,-83.753428,CRI,CO2 emissions from liquid fuel consumption (% of total),92.2499651567944,97.6668300653595,82.9713975903614,84.3059090909091,98.9711958762887,92.1705405405405,95.6819867549669,100.617906458797,95.1082470119522,98.6597619047619,100.009090909091,93.0957933579336,100.111757246377,97.9974137931034,98.8978787878788,91.5872727272727,95.3643597560976,87.86325,90.2608643617021,91.675,94.2795499296765,85.3330148048452,85.1531543624161,85.9246915167095,86.6873180076628,85.4012201591512,85.7297400990099,N/A,N/A,N/A
Cuba,21.521757,-77.781167,CUB,CO2 emissions from liquid fuel consumption (% of total),87.1236119740186,100.665366387167,90.3718786781349,95.0061473369836,95.1621286441462,107.118344887348,104.53074310827,86.3217153284672,86.5384786641929,84.3159647862019,85.3942872340425,86.7321699154101,93.3700693374422,92.9467499009116,91.5208009611534,91.731720804331,89.527783269962,83.2624705882353,94.1489357658685,92.5816014760148,102.969263053536,92.9984092501752,93.0159653379549,91.5610347349177,91.2384523809524,94.8697853765005,88.768467486819,N/A,N/A,N/A
Cayman Islands,19.513469,-80.566956,CYM,CO2 emissions from liquid fuel consumption (% of total),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cyprus,35.126413,33.429859,CYP,CO2 emissions from liquid fuel consumption (% of total),85.2416666666667,80.4280867850099,85.6983977900553,87.3893145869947,95.910910623946,84.6571206896552,89.531948051948,85.895808,87.5041374045801,84.0017621145374,87.0328995756718,87.4682683982684,86.6464135021097,87.4039124839125,82.1864591439689,82.1463913595934,85.0245214105793,86.5127184466019,89.4922619047619,89.4335574572127,89.142800511509,89.9507814569536,91.2571082621083,86.5021159874608,84.2595111111111,84.4816224188791,85.0333706293706,N/A,N/A,N/A
Czech Republic,49.817492,15.472962,CZE,CO2 emissions from liquid fuel consumption (% of total),N/A,N/A,14.8795892351275,14.6730393953275,15.4166313848128,14.228006870107,14.5360643837778,14.6250973635708,16.5156844937773,17.019858865565,14.7043216692376,15.7174217731421,16.7339939255885,16.5861782194347,17.437856448477,17.8735691666667,17.3163888888889,17.4703793577611,18.2342667568253,18.7786552127372,17.461138418327,17.5618174445846,17.6352691984697,17.9815800233645,19.3624952380952,19.7439879183997,19.7075403461015,N/A,N/A,N/A
Germany,51.165691,10.451526,DEU,CO2 emissions from liquid fuel consumption (% of total),N/A,35.7823246136191,37.7145456174741,38.4063276625968,38.2761259862299,38.5142310643805,38.4040817502077,39.1454039499368,39.3647865931367,38.9300002399952,38.1746503951426,38.5703497345133,37.4855441801291,36.39384077461,35.974867999464,35.9212128351846,35.4710275621499,32.5326918070444,34.7922619213476,35.3143290773963,34.024552605703,33.8189588413409,33.2144259361596,33.2691018865013,34.0073489810031,34.187163718662,33.7742896339423,N/A,N/A,N/A
Djibouti,11.825138,42.590275,DJI,CO2 emissions from liquid fuel consumption (% of total),97.7866666666667,99.2247058823529,99.2247058823529,99.2247058823529,100.009090909091,100.009090909091,98.1461764705882,99.5328571428571,97.4374285714286,97.4374285714286,99.1081081081081,96.5,99.92575,102.85487804878,101.75925,96.3653488372093,95.5125581395349,98.3068085106383,106.108936170213,99.6467391304348,99.4321153846154,98.550625,94.191568627451,89.0557142857143,114.793043478261,99.8238888888889,108.513265306122,N/A,N/A,N/A
Dominica,15.414999,-61.370976,DMA,CO2 emissions from liquid fuel consumption (% of total),97.7866666666667,97.7866666666667,73.34,77.92375,82.5075,80.674,91.675,80.674,70.0063636363636,73.34,78.9815384615385,73.34,85.5633333333333,83.8171428571429,89.383125,89.383125,84.1252941176471,101.861111111111,91.675,32.2696,95.7494444444444,90.5964705882353,66.006,99.2247058823529,97.7866666666667,97.7866666666667,99.8238888888889,N/A,N/A,N/A
Denmark,56.26392,9.501785,DNK,CO2 emissions from liquid fuel consumption (% of total),42.2324615975422,35.8749864498645,38.8505174530784,37.492585596222,37.2561164741256,40.8926802403204,37.3453683492497,41.1300204017577,43.7105908938734,44.3374806882022,46.2566552836274,45.9107038068709,44.1493756947017,37.6340242669363,40.6711059565782,42.4327411975333,37.451151004982,40.6391498127341,42.6255826017558,40.5368511171435,41.9368410128684,43.622747737294,47.1978696676263,42.7694372186093,46.0630984340045,49.3844494047619,47.6150310910119,N/A,N/A,N/A
Dominican Republic,18.735693,-70.162651,DOM,CO2 emissions from liquid fuel consumption (% of total),110.429885496183,112.683390036452,102.653128898129,113.553739495798,103.788608617594,125.451628691983,127.00552238806,115.599013793103,100.803865141481,94.4474086565486,98.022486602358,94.4102688455456,91.9649161475803,89.1480608974359,85.1381739130435,83.1461789924973,75.9928001968504,78.6676627793975,75.8215628042843,77.6738970962812,75.7207073643411,74.6226593195975,73.5941820702403,69.9922447058824,67.732861163227,70.9318208955224,73.1451062959935,N/A,N/A,N/A
Algeria,28.033886,1.659626,DZA,CO2 emissions from liquid fuel consumption (% of total),34.2069686257181,38.9707768150583,43.3821175937122,38.1324077854907,42.5946009783368,37.1017070499658,38.4108108108108,41.2518618701085,44.4280614435203,28.6398658756771,39.3062832421428,38.0922682894209,36.7110434025619,38.1308516221374,38.6916232771822,34.9228284076863,37.6126634666667,38.1547483087943,35.9576872776228,39.8404575685023,40.1282720523246,39.7491129168783,38.3610360075805,39.9979909167885,38.1097485771918,38.0642488182503,37.3350994070457,N/A,N/A,N/A
